SaleID,SaleDate,TicketNo,StockCode,ProductGroup,OutletID,CardID,Order Quantity,Revenue,CreateTimestamp,UpdateTimestamp,Month,WeekNo
15453,01-Sep-16,82711,ENT120,F,1,2,1,14,11/08/2022 15:08,11/08/2022 15:08,September,36
15579,01-Sep-16,82723,ENT120,F,1,2,1,14,11/08/2022 15:08,11/08/2022 15:08,September,36
16040,01-Jan-17,83778,ENT120,F,10,3,1,14,11/08/2022 15:08,11/08/2022 15:08,January,1
16516,01-Feb-17,84032,ENT120,F,1,2,1,14,11/08/2022 15:08,11/08/2022 15:08,February,5
16526,01-Feb-17,84035,ENT120,F,10,4,1,14,11/08/2022 15:08,11/08/2022 15:08,February,5
16702,01-Feb-17,84048,ENT120,F,5,3,1,14,11/08/2022 15:08,11/08/2022 15:08,February,5
16840,01-Feb-17,84060,ENT120,F,8,2,1,14,11/08/2022 15:08,11/08/2022 15:08,February,5
16849,01-Feb-17,84061,ENT120,F,8,4,1,14,11/08/2022 15:08,11/08/2022 15:08,February,5
26765,01-Apr-17,84612,ENT120,F,10,1,1,14,11/08/2022 15:08,11/08/2022 15:08,April,13
26965,01-May-17,84907,ENT120,F,8,2,1,14,11/08/2022 15:08,11/08/2022 15:08,May,18
26999,01-May-17,84910,ENT120,F,8,4,1,14,11/08/2022 15:08,11/08/2022 15:08,May,18
27213,01-May-17,84927,ENT120,F,10,3,1,14,11/08/2022 15:08,11/08/2022 15:08,May,18
27338,01-May-17,84937,ENT120,F,5,2,1,14,11/08/2022 15:08,11/08/2022 15:08,May,18
28168,01-Aug-16,82423,ENT120,F,6,3,1,14,11/08/2022 15:08,11/08/2022 15:08,August,32
28176,01-Aug-16,82424,ENT120,F,10,4,1,14,11/08/2022 15:08,11/08/2022 15:08,August,32
28294,01-Aug-16,82435,ENT120,F,5,4,1,14,11/08/2022 15:08,11/08/2022 15:08,August,32
28400,01-Aug-16,82443,ENT120,F,8,4,1,14,11/08/2022 15:08,11/08/2022 15:08,August,32
37282,01-Nov-16,83219,ENT120,F,5,2,1,14,11/08/2022 15:08,11/08/2022 15:08,November,45
37558,01-Dec-16,83427,ENT120,F,4,3,1,14,11/08/2022 15:08,11/08/2022 15:08,December,49
37694,01-Dec-16,83438,ENT120,F,5,1,1,14,11/08/2022 15:08,11/08/2022 15:08,December,49
37707,01-Dec-16,83439,ENT120,F,5,4,1,14,11/08/2022 15:08,11/08/2022 15:08,December,49
37780,01-Dec-16,83443,ENT120,F,4,1,1,14,11/08/2022 15:08,11/08/2022 15:08,December,49
37794,01-Dec-16,83445,ENT120,F,5,3,1,14,11/08/2022 15:08,11/08/2022 15:08,December,49
37827,01-Dec-16,83448,ENT120,F,10,3,1,14,11/08/2022 15:08,11/08/2022 15:08,December,49
37939,01-Dec-16,83457,ENT120,F,4,4,1,14,11/08/2022 15:08,11/08/2022 15:08,December,49
37978,01-Dec-16,83458,ENT120,F,8,2,1,14,11/08/2022 15:08,11/08/2022 15:08,December,49
38035,01-Dec-16,83463,ENT120,F,1,3,1,14,11/08/2022 15:08,11/08/2022 15:08,December,49
38153,01-Dec-16,83474,ENT120,F,1,1,1,14,11/08/2022 15:08,11/08/2022 15:08,December,49
38159,01-Dec-16,83476,ENT120,F,5,2,1,14,11/08/2022 15:08,11/08/2022 15:08,December,49
867,01-Nov-16,83160,ENT0116,F,5,3,1,14,11/08/2022 15:08,11/08/2022 15:08,November,45
907,01-Nov-16,83162,ENT0116,F,10,2,1,14,11/08/2022 15:08,11/08/2022 15:08,November,45
959,01-Nov-16,83168,ENT0116,F,6,4,1,14,11/08/2022 15:08,11/08/2022 15:08,November,45
974,01-Nov-16,83169,ENT0116,F,6,2,1,14,11/08/2022 15:08,11/08/2022 15:08,November,45
1321,01-Nov-16,83195,ENT0116,F,6,4,1,14,11/08/2022 15:08,11/08/2022 15:08,November,45
2631,01-Oct-16,82928,ENT0116,F,10,2,1,14,11/08/2022 15:08,11/08/2022 15:08,October,40
5926,01-Jun-17,85229,ENT0116,F,5,4,1,14,11/08/2022 15:08,11/08/2022 15:08,June,22
6055,01-Jun-17,85239,ENT0116,F,6,1,1,14,11/08/2022 15:08,11/08/2022 15:08,June,22
6072,01-Jun-17,85241,ENT0116,F,5,1,1,14,11/08/2022 15:08,11/08/2022 15:08,June,22
6104,01-Jun-17,85247,ENT0116,F,5,4,1,14,11/08/2022 15:08,11/08/2022 15:08,June,22
9311,01-Jul-16,82193,ENT0116,F,8,1,1,14,11/08/2022 15:08,11/08/2022 15:08,July,27
9786,01-Aug-16,82406,ENT0116,F,4,1,1,14,11/08/2022 15:08,11/08/2022 15:08,August,32
12258,01-Jun-17,85197,ENT0116,F,8,2,1,14,11/08/2022 15:08,11/08/2022 15:08,June,22
12803,01-May-17,84889,ENT0116,F,6,4,1,14,11/08/2022 15:08,11/08/2022 15:08,May,18
14647,01-Aug-16,82458,ENT0116,F,6,4,1,14,11/08/2022 15:08,11/08/2022 15:08,August,32
14816,01-Aug-16,82472,ENT0116,F,6,3,1,14,11/08/2022 15:08,11/08/2022 15:08,August,32
14887,01-Aug-16,82479,ENT0116,F,4,2,1,14,11/08/2022 15:08,11/08/2022 15:08,August,32
15772,01-Oct-16,82906,ENT0116,F,8,1,1,14,11/08/2022 15:08,11/08/2022 15:08,October,40
16617,01-Feb-17,84043,ENT0116,F,6,4,1,14,11/08/2022 15:08,11/08/2022 15:08,February,5
16913,01-Feb-17,84065,ENT0116,F,6,4,1,14,11/08/2022 15:08,11/08/2022 15:08,February,5
17019,01-Feb-17,84076,ENT0116,F,10,3,1,14,11/08/2022 15:08,11/08/2022 15:08,February,5
25364,01-Feb-17,84090,ENT0116,F,4,2,1,14,11/08/2022 15:08,11/08/2022 15:08,February,5
25705,01-Mar-17,84304,ENT0116,F,8,4,1,14,11/08/2022 15:08,11/08/2022 15:08,March,9
25744,01-Mar-17,84309,ENT0116,F,5,1,1,14,11/08/2022 15:08,11/08/2022 15:08,March,9
25967,01-Mar-17,84330,ENT0116,F,5,2,1,14,11/08/2022 15:08,11/08/2022 15:08,March,9
26052,01-Mar-17,84338,ENT0116,F,10,3,1,14,11/08/2022 15:08,11/08/2022 15:08,March,9
26078,01-Mar-17,84340,ENT0116,F,5,1,1,14,11/08/2022 15:08,11/08/2022 15:08,March,9
26138,01-Mar-17,84349,ENT0116,F,10,1,1,14,11/08/2022 15:08,11/08/2022 15:08,March,9
26987,01-May-17,84908,ENT0116,F,8,1,1,14,11/08/2022 15:08,11/08/2022 15:08,May,18
27055,01-May-17,84914,ENT0116,F,4,3,1,14,11/08/2022 15:08,11/08/2022 15:08,May,18
28209,01-Aug-16,82425,ENT0116,F,10,2,1,14,11/08/2022 15:08,11/08/2022 15:08,August,32
28223,01-Aug-16,82427,ENT0116,F,5,3,1,14,11/08/2022 15:08,11/08/2022 15:08,August,32
28339,01-Aug-16,82438,ENT0116,F,10,1,1,14,11/08/2022 15:08,11/08/2022 15:08,August,32
37597,01-Dec-16,83430,ENT0116,F,8,2,1,14,11/08/2022 15:08,11/08/2022 15:08,December,49
37758,01-Dec-16,83442,ENT0116,F,5,1,1,14,11/08/2022 15:08,11/08/2022 15:08,December,49
37823,01-Dec-16,83447,ENT0116,F,6,4,1,14,11/08/2022 15:08,11/08/2022 15:08,December,49
38017,01-Dec-16,83462,ENT0116,F,5,2,1,14,11/08/2022 15:08,11/08/2022 15:08,December,49
38132,01-Dec-16,83472,ENT0116,F,5,1,1,14,11/08/2022 15:08,11/08/2022 15:08,December,49
38630,01-Jan-17,83766,ENT0116,F,6,2,1,14,11/08/2022 15:08,11/08/2022 15:08,January,1
1051,01-Nov-16,83175,ENT121,C,5,3,1,16,11/08/2022 15:08,11/08/2022 15:08,November,45
1249,01-Nov-16,83188,ENT121,C,8,2,1,16,11/08/2022 15:08,11/08/2022 15:08,November,45
2744,01-Oct-16,82938,ENT121,C,5,2,1,16,11/08/2022 15:08,11/08/2022 15:08,October,40
3115,01-Nov-16,83152,ENT121,C,8,2,1,16,11/08/2022 15:08,11/08/2022 15:08,November,45
3122,01-Nov-16,83153,ENT121,C,8,1,1,16,11/08/2022 15:08,11/08/2022 15:08,November,45
5893,01-Jun-17,85226,ENT121,C,8,2,1,16,11/08/2022 15:08,11/08/2022 15:08,June,22
9344,01-Jul-16,82194,ENT121,C,8,4,1,16,11/08/2022 15:08,11/08/2022 15:08,July,27
12893,01-May-17,84893,ENT121,C,5,3,1,16,11/08/2022 15:08,11/08/2022 15:08,May,18
12986,01-May-17,84898,ENT121,C,8,4,1,16,11/08/2022 15:08,11/08/2022 15:08,May,18
14568,01-Aug-16,82449,ENT121,C,8,2,1,16,11/08/2022 15:08,11/08/2022 15:08,August,32
14806,01-Aug-16,82471,ENT121,C,1,2,1,16,11/08/2022 15:08,11/08/2022 15:08,August,32
14824,01-Aug-16,82473,ENT121,C,10,1,1,16,11/08/2022 15:08,11/08/2022 15:08,August,32
15316,01-Sep-16,82701,ENT121,C,5,4,1,16,11/08/2022 15:08,11/08/2022 15:08,September,36
15397,01-Sep-16,82708,ENT121,C,1,3,1,16,11/08/2022 15:08,11/08/2022 15:08,September,36
26476,01-Apr-17,84590,ENT121,C,5,2,1,16,11/08/2022 15:08,11/08/2022 15:08,April,13
26491,01-Apr-17,84592,ENT121,C,8,4,1,16,11/08/2022 15:08,11/08/2022 15:08,April,13
26770,01-Apr-17,84613,ENT121,C,1,1,1,16,11/08/2022 15:08,11/08/2022 15:08,April,13
37236,01-Nov-16,83217,ENT121,C,10,1,1,16,11/08/2022 15:08,11/08/2022 15:08,November,45
37561,01-Dec-16,83427,ENT121,C,4,3,1,16,11/08/2022 15:08,11/08/2022 15:08,December,49
37740,01-Dec-16,83441,ENT121,C,5,2,1,16,11/08/2022 15:08,11/08/2022 15:08,December,49
37881,01-Dec-16,83453,ENT121,C,5,4,1,16,11/08/2022 15:08,11/08/2022 15:08,December,49
37976,01-Dec-16,83458,ENT121,C,8,2,1,16,11/08/2022 15:08,11/08/2022 15:08,December,49
899,01-Nov-16,83161,ENT120,F,10,4,2,28,11/08/2022 15:08,11/08/2022 15:08,November,45
1002,01-Nov-16,83172,BK0162,B,4,4,2,14,11/08/2022 15:08,11/08/2022 15:08,November,45
1030,01-Nov-16,83173,ENT0116,F,10,1,2,29,11/08/2022 15:08,11/08/2022 15:08,November,45
1047,01-Nov-16,83175,ENT120,F,5,3,2,28,11/08/2022 15:08,11/08/2022 15:08,November,45
1207,01-Nov-16,83185,ENT0116,F,4,1,2,29,11/08/2022 15:08,11/08/2022 15:08,November,45
1259,01-Nov-16,83189,ENT0116,F,8,1,2,29,11/08/2022 15:08,11/08/2022 15:08,November,45
1853,01-Nov-17,86993,BK0162,B,8,2,2,14,11/08/2022 15:08,11/08/2022 15:08,November,44
2994,01-Nov-16,83142,ENT0116,F,4,1,2,29,11/08/2022 15:08,11/08/2022 15:08,November,45
3068,01-Nov-16,83149,BK0162,B,1,4,2,14,11/08/2022 15:08,11/08/2022 15:08,November,45
3089,01-Nov-16,83149,ENT120,F,1,4,2,28,11/08/2022 15:08,11/08/2022 15:08,November,45
3170,01-Nov-16,83157,ENT120,F,1,2,2,28,11/08/2022 15:08,11/08/2022 15:08,November,45
5748,01-Jun-17,85215,ENT0116,F,6,4,2,29,11/08/2022 15:08,11/08/2022 15:08,June,22
5797,01-Jun-17,85222,ENT120,F,5,4,2,28,11/08/2022 15:08,11/08/2022 15:08,June,22
5816,01-Jun-17,85223,BK0162,B,6,2,2,14,11/08/2022 15:08,11/08/2022 15:08,June,22
5845,01-Jun-17,85225,BK0162,B,4,4,2,14,11/08/2022 15:08,11/08/2022 15:08,June,22
5956,01-Jun-17,85231,ENT0116,F,5,2,2,29,11/08/2022 15:08,11/08/2022 15:08,June,22
5978,01-Jun-17,85234,BK0162,B,4,1,2,14,11/08/2022 15:08,11/08/2022 15:08,June,22
6135,01-Jun-17,85250,ENT0116,F,10,1,2,29,11/08/2022 15:08,11/08/2022 15:08,June,22
6163,01-Jun-17,85252,ENT120,F,1,2,2,28,11/08/2022 15:08,11/08/2022 15:08,June,22
6216,01-Jun-17,85254,ENT120,F,10,1,2,28,11/08/2022 15:08,11/08/2022 15:08,June,22
9413,01-Jul-16,82203,ENT120,F,6,2,2,28,11/08/2022 15:08,11/08/2022 15:08,July,27
9462,01-Jul-16,82210,ENT120,F,5,2,2,28,11/08/2022 15:08,11/08/2022 15:08,July,27
9570,01-Jul-16,82221,ENT120,F,5,2,2,28,11/08/2022 15:08,11/08/2022 15:08,July,27
9862,01-Aug-16,82418,ENT120,F,8,1,2,28,11/08/2022 15:08,11/08/2022 15:08,August,32
10066,01-Aug-17,85953,BK0162,B,1,1,2,14,11/08/2022 15:08,11/08/2022 15:08,August,31
10351,01-Aug-17,85978,BK0162,B,1,2,2,14,11/08/2022 15:08,11/08/2022 15:08,August,31
10450,01-Aug-17,85984,BK0162,B,5,2,2,14,11/08/2022 15:08,11/08/2022 15:08,August,31
10996,01-Sep-17,86326,BK0162,B,6,4,2,14,11/08/2022 15:08,11/08/2022 15:08,September,35
12234,01-Jun-17,85194,ENT0116,F,6,2,2,29,11/08/2022 15:08,11/08/2022 15:08,June,22
12313,01-Jun-17,85201,ENT0116,F,8,4,2,29,11/08/2022 15:08,11/08/2022 15:08,June,22
12539,01-May-17,84870,ENT120,F,8,4,2,28,11/08/2022 15:08,11/08/2022 15:08,May,18
12558,01-May-17,84872,BK0162,B,1,4,2,14,11/08/2022 15:08,11/08/2022 15:08,May,18
12765,01-May-17,84885,BK0162,B,5,3,2,14,11/08/2022 15:08,11/08/2022 15:08,May,18
12779,01-May-17,84887,ENT0116,F,6,2,2,29,11/08/2022 15:08,11/08/2022 15:08,May,18
12825,01-May-17,84891,BK0162,B,4,4,2,14,11/08/2022 15:08,11/08/2022 15:08,May,18
12919,01-May-17,84894,ENT120,F,5,4,2,28,11/08/2022 15:08,11/08/2022 15:08,May,18
13264,01-May-18,89515,BK0162,B,6,3,2,14,11/08/2022 15:08,11/08/2022 15:08,May,18
15128,01-Sep-16,82675,ENT0116,F,8,2,2,29,11/08/2022 15:08,11/08/2022 15:08,September,36
15194,01-Sep-16,82685,ENT120,F,5,2,2,28,11/08/2022 15:08,11/08/2022 15:08,September,36
15315,01-Sep-16,82701,ENT120,F,5,4,2,28,11/08/2022 15:08,11/08/2022 15:08,September,36
15400,01-Sep-16,82708,ENT120,F,1,3,2,28,11/08/2022 15:08,11/08/2022 15:08,September,36
15435,01-Sep-16,82709,ENT0116,F,5,2,2,29,11/08/2022 15:08,11/08/2022 15:08,September,36
15492,01-Sep-16,82715,ENT0116,F,6,1,2,29,11/08/2022 15:08,11/08/2022 15:08,September,36
15521,01-Sep-16,82718,ENT120,F,5,2,2,28,11/08/2022 15:08,11/08/2022 15:08,September,36
15550,01-Sep-16,82721,ENT0116,F,5,4,2,29,11/08/2022 15:08,11/08/2022 15:08,September,36
15947,01-Jan-17,83771,BK0162,B,4,2,2,14,11/08/2022 15:08,11/08/2022 15:08,January,1
16003,01-Jan-17,83776,BK0162,B,5,2,2,14,11/08/2022 15:08,11/08/2022 15:08,January,1
16100,01-Jan-17,83785,BK0162,B,1,4,2,14,11/08/2022 15:08,11/08/2022 15:08,January,1
16106,01-Jan-17,83786,ENT120,F,5,2,2,28,11/08/2022 15:08,11/08/2022 15:08,January,1
16149,01-Jan-17,83790,ENT120,F,5,2,2,28,11/08/2022 15:08,11/08/2022 15:08,January,1
16554,01-Feb-17,84036,ENT0116,F,10,2,2,29,11/08/2022 15:08,11/08/2022 15:08,February,5
16725,01-Feb-17,84049,BK0162,B,1,1,2,14,11/08/2022 15:08,11/08/2022 15:08,February,5
16754,01-Feb-17,84052,ENT120,F,8,4,2,28,11/08/2022 15:08,11/08/2022 15:08,February,5
16803,01-Feb-17,84056,ENT120,F,1,4,2,28,11/08/2022 15:08,11/08/2022 15:08,February,5
17047,01-Feb-17,84079,BK0162,B,5,1,2,14,11/08/2022 15:08,11/08/2022 15:08,February,5
19149,01-Jul-17,85513,BK0162,B,8,4,2,14,11/08/2022 15:08,11/08/2022 15:08,July,26
19399,01-Jul-17,85539,BK0162,B,5,2,2,14,11/08/2022 15:08,11/08/2022 15:08,July,26
19598,01-Jul-17,85557,BK0162,B,5,2,2,14,11/08/2022 15:08,11/08/2022 15:08,July,26
20585,01-Aug-17,85909,BK0162,B,2,3,2,14,11/08/2022 15:08,11/08/2022 15:08,August,31
20794,01-Nov-17,87085,BK0162,B,4,2,2,14,11/08/2022 15:08,11/08/2022 15:08,November,44
20961,01-Nov-17,87107,BK0162,B,6,4,2,14,11/08/2022 15:08,11/08/2022 15:08,November,44
22086,01-Sep-17,86368,BK0162,B,4,4,2,14,11/08/2022 15:08,11/08/2022 15:08,September,35
22255,01-Sep-17,86387,BK0162,B,4,3,2,14,11/08/2022 15:08,11/08/2022 15:08,September,35
22489,01-Sep-17,86414,BK0162,B,10,1,2,14,11/08/2022 15:08,11/08/2022 15:08,September,35
22891,01-Oct-17,86664,BK0162,B,1,2,2,14,11/08/2022 15:08,11/08/2022 15:08,October,40
24691,01-Mar-18,88636,BK0162,B,8,3,2,14,11/08/2022 15:08,11/08/2022 15:08,March,9
25319,01-Feb-17,84085,BK0162,B,6,3,2,14,11/08/2022 15:08,11/08/2022 15:08,February,5
25599,01-Mar-17,84295,ENT120,F,4,3,2,28,11/08/2022 15:08,11/08/2022 15:08,March,9
25650,01-Mar-17,84299,ENT0116,F,8,2,2,29,11/08/2022 15:08,11/08/2022 15:08,March,9
25785,01-Mar-17,84313,BK0162,B,4,1,2,14,11/08/2022 15:08,11/08/2022 15:08,March,9
25880,01-Mar-17,84324,BK0162,B,6,2,2,14,11/08/2022 15:08,11/08/2022 15:08,March,9
25998,01-Mar-17,84331,ENT120,F,1,3,2,28,11/08/2022 15:08,11/08/2022 15:08,March,9
26196,01-Mar-17,84352,BK0162,B,10,1,2,14,11/08/2022 15:08,11/08/2022 15:08,March,9
26509,01-Apr-17,84592,ENT120,F,8,4,2,28,11/08/2022 15:08,11/08/2022 15:08,April,13
26659,01-Apr-17,84604,ENT120,F,5,2,2,28,11/08/2022 15:08,11/08/2022 15:08,April,13
26703,01-Apr-17,84607,ENT0116,F,10,2,2,29,11/08/2022 15:08,11/08/2022 15:08,April,13
26788,01-Apr-17,84615,ENT120,F,1,4,2,28,11/08/2022 15:08,11/08/2022 15:08,April,13
27188,01-May-17,84926,ENT0116,F,10,3,2,29,11/08/2022 15:08,11/08/2022 15:08,May,18
27220,01-May-17,84929,BK0162,B,5,1,2,14,11/08/2022 15:08,11/08/2022 15:08,May,18
27224,01-May-17,84929,ENT120,F,5,1,2,28,11/08/2022 15:08,11/08/2022 15:08,May,18
27275,01-May-17,84934,ENT0116,F,6,3,2,29,11/08/2022 15:08,11/08/2022 15:08,May,18
27396,01-May-17,84941,ENT120,F,6,4,2,28,11/08/2022 15:08,11/08/2022 15:08,May,18
27406,01-May-17,84943,ENT0116,F,4,2,2,29,11/08/2022 15:08,11/08/2022 15:08,May,18
27734,01-Jan-18,87832,BK0162,B,1,2,2,14,11/08/2022 15:08,11/08/2022 15:08,January,1
28098,01-Jan-18,87869,BK0162,B,1,3,2,14,11/08/2022 15:08,11/08/2022 15:08,January,1
28262,01-Aug-16,82432,ENT0116,F,6,2,2,29,11/08/2022 15:08,11/08/2022 15:08,August,32
28416,01-May-18,89445,BK0162,B,9,2,2,14,11/08/2022 15:08,11/08/2022 15:08,May,18
28836,01-May-18,89498,BK0162,B,6,1,2,14,11/08/2022 15:08,11/08/2022 15:08,May,18
29046,01-Feb-18,88177,BK0162,B,9,2,2,14,11/08/2022 15:08,11/08/2022 15:08,February,5
29214,01-Feb-18,88203,BK0162,B,10,3,2,14,11/08/2022 15:08,11/08/2022 15:08,February,5
29506,01-Feb-18,88235,BK0162,B,1,4,2,14,11/08/2022 15:08,11/08/2022 15:08,February,5
30151,01-Dec-17,87357,BK0162,B,8,4,2,14,11/08/2022 15:08,11/08/2022 15:08,December,48
30288,01-Dec-17,87375,BK0162,B,4,1,2,14,11/08/2022 15:08,11/08/2022 15:08,December,48
30771,01-Dec-17,87436,BK0162,B,9,4,2,14,11/08/2022 15:08,11/08/2022 15:08,December,48
37046,01-Nov-16,83202,ENT120,F,8,3,2,28,11/08/2022 15:08,11/08/2022 15:08,November,45
37121,01-Nov-16,83207,ENT0116,F,10,3,2,29,11/08/2022 15:08,11/08/2022 15:08,November,45
37131,01-Nov-16,83210,ENT120,F,10,3,2,28,11/08/2022 15:08,11/08/2022 15:08,November,45
37212,01-Nov-16,83216,ENT0116,F,6,3,2,29,11/08/2022 15:08,11/08/2022 15:08,November,45
37636,01-Dec-16,83434,ENT120,F,8,4,2,28,11/08/2022 15:08,11/08/2022 15:08,December,49
37719,01-Dec-16,83440,ENT120,F,5,3,2,28,11/08/2022 15:08,11/08/2022 15:08,December,49
37760,01-Dec-16,83443,BK0162,B,4,1,2,14,11/08/2022 15:08,11/08/2022 15:08,December,49
37880,01-Dec-16,83453,ENT120,F,5,4,2,28,11/08/2022 15:08,11/08/2022 15:08,December,49
38067,01-Dec-16,83465,BK0162,B,4,1,2,14,11/08/2022 15:08,11/08/2022 15:08,December,49
38099,01-Dec-16,83467,BK0162,B,1,2,2,14,11/08/2022 15:08,11/08/2022 15:08,December,49
38262,01-Dec-16,83484,ENT0116,F,10,1,2,29,11/08/2022 15:08,11/08/2022 15:08,December,49
38295,01-Dec-16,83486,ENT120,F,10,1,2,28,11/08/2022 15:08,11/08/2022 15:08,December,49
39016,01-Apr-18,89012,BK0162,B,5,2,2,14,11/08/2022 15:08,11/08/2022 15:08,April,14
40181,01-May-18,89432,BK0162,B,10,1,2,14,11/08/2022 15:08,11/08/2022 15:08,May,18
2180,01-Nov-17,87025,SUP121,A,2,3,2,16,11/08/2022 15:08,11/08/2022 15:08,November,44
11031,01-Sep-17,86328,SUP121,A,5,1,2,16,11/08/2022 15:08,11/08/2022 15:08,September,35
11096,01-Sep-17,86336,SUP121,A,2,4,2,16,11/08/2022 15:08,11/08/2022 15:08,September,35
19107,01-Jul-17,85511,SUP121,A,8,1,2,16,11/08/2022 15:08,11/08/2022 15:08,July,26
19150,01-Jul-17,85513,SUP121,A,8,4,2,16,11/08/2022 15:08,11/08/2022 15:08,July,26
22759,01-Oct-17,86652,SUP121,A,8,4,2,16,11/08/2022 15:08,11/08/2022 15:08,October,40
30535,01-Dec-17,87402,SUP121,A,8,2,2,16,11/08/2022 15:08,11/08/2022 15:08,December,48
37877,01-Dec-16,83453,SUP121,A,5,4,2,16,11/08/2022 15:08,11/08/2022 15:08,December,49
40218,01-May-18,89436,SUP121,A,1,4,2,16,11/08/2022 15:08,11/08/2022 15:08,May,18
2677,01-Oct-16,82932,PZ0002,P,6,4,2,16,11/08/2022 15:08,11/08/2022 15:08,October,40
2802,01-Oct-16,82942,PZ0002,P,10,2,2,16,11/08/2022 15:08,11/08/2022 15:08,October,40
2988,01-Nov-16,83140,PZ0002,P,8,3,2,16,11/08/2022 15:08,11/08/2022 15:08,November,45
3134,01-Nov-16,83154,PZ0002,P,8,3,2,16,11/08/2022 15:08,11/08/2022 15:08,November,45
5597,01-Jun-17,85201,PZ0002,P,8,4,2,16,11/08/2022 15:08,11/08/2022 15:08,June,22
5719,01-Jun-17,85213,PZ0002,P,4,4,2,16,11/08/2022 15:08,11/08/2022 15:08,June,22
5903,01-Jun-17,85227,PZ0002,P,8,3,2,16,11/08/2022 15:08,11/08/2022 15:08,June,22
6155,01-Jun-17,85251,PZ0002,P,10,1,2,16,11/08/2022 15:08,11/08/2022 15:08,June,22
9421,01-Jul-16,82204,PZ0002,P,8,2,2,16,11/08/2022 15:08,11/08/2022 15:08,July,27
9443,01-Jul-16,82208,PZ0002,P,10,4,2,16,11/08/2022 15:08,11/08/2022 15:08,July,27
9519,01-Jul-16,82215,PZ0002,P,6,4,2,16,11/08/2022 15:08,11/08/2022 15:08,July,27
9791,01-Aug-16,82407,PZ0002,P,8,3,2,16,11/08/2022 15:08,11/08/2022 15:08,August,32
9816,01-Aug-16,82412,PZ0002,P,6,3,2,16,11/08/2022 15:08,11/08/2022 15:08,August,32
11961,01-May-17,84943,PZ0002,P,4,2,2,16,11/08/2022 15:08,11/08/2022 15:08,May,18
12231,01-Jun-17,85194,PZ0002,P,6,2,2,16,11/08/2022 15:08,11/08/2022 15:08,June,22
12250,01-Jun-17,85197,PZ0002,P,8,2,2,16,11/08/2022 15:08,11/08/2022 15:08,June,22
12502,01-May-17,84866,PZ0002,P,6,1,2,16,11/08/2022 15:08,11/08/2022 15:08,May,18
12511,01-May-17,84868,PZ0002,P,6,3,2,16,11/08/2022 15:08,11/08/2022 15:08,May,18
12788,01-May-17,84888,PZ0002,P,6,3,2,16,11/08/2022 15:08,11/08/2022 15:08,May,18
14508,01-Aug-16,82444,PZ0002,P,4,1,2,16,11/08/2022 15:08,11/08/2022 15:08,August,32
14601,01-Aug-16,82453,PZ0002,P,8,1,2,16,11/08/2022 15:08,11/08/2022 15:08,August,32
14614,01-Aug-16,82454,PZ0002,P,8,4,2,16,11/08/2022 15:08,11/08/2022 15:08,August,32
14713,01-Aug-16,82463,PZ0002,P,10,3,2,16,11/08/2022 15:08,11/08/2022 15:08,August,32
14737,01-Aug-16,82465,PZ0002,P,10,3,2,16,11/08/2022 15:08,11/08/2022 15:08,August,32
15496,01-Sep-16,82715,PZ0002,P,6,1,2,16,11/08/2022 15:08,11/08/2022 15:08,September,36
15835,01-Oct-16,82909,PZ0002,P,6,4,2,16,11/08/2022 15:08,11/08/2022 15:08,October,40
15956,01-Jan-17,83772,PZ0002,P,10,4,2,16,11/08/2022 15:08,11/08/2022 15:08,January,1
16020,01-Jan-17,83777,PZ0002,P,10,4,2,16,11/08/2022 15:08,11/08/2022 15:08,January,1
16163,01-Jan-17,83793,PZ0002,P,10,2,2,16,11/08/2022 15:08,11/08/2022 15:08,January,1
16675,01-Feb-17,84047,PZ0002,P,10,1,2,16,11/08/2022 15:08,11/08/2022 15:08,February,5
16869,01-Feb-17,84062,PZ0002,P,8,1,2,16,11/08/2022 15:08,11/08/2022 15:08,February,5
16987,01-Feb-17,84074,PZ0002,P,10,3,2,16,11/08/2022 15:08,11/08/2022 15:08,February,5
17012,01-Feb-17,84076,PZ0002,P,10,3,2,16,11/08/2022 15:08,11/08/2022 15:08,February,5
17064,01-Feb-17,84081,PZ0002,P,5,4,2,16,11/08/2022 15:08,11/08/2022 15:08,February,5
25346,01-Feb-17,84088,PZ0002,P,5,3,2,16,11/08/2022 15:08,11/08/2022 15:08,February,5
25354,01-Feb-17,84089,PZ0002,P,6,2,2,16,11/08/2022 15:08,11/08/2022 15:08,February,5
25648,01-Mar-17,84299,PZ0002,P,8,2,2,16,11/08/2022 15:08,11/08/2022 15:08,March,9
25739,01-Mar-17,84309,PZ0002,P,5,1,2,16,11/08/2022 15:08,11/08/2022 15:08,March,9
25811,01-Mar-17,84315,PZ0002,P,10,4,2,16,11/08/2022 15:08,11/08/2022 15:08,March,9
25854,01-Mar-17,84321,PZ0002,P,8,2,2,16,11/08/2022 15:08,11/08/2022 15:08,March,9
26064,01-Mar-17,84339,PZ0002,P,6,1,2,16,11/08/2022 15:08,11/08/2022 15:08,March,9
26070,01-Mar-17,84340,PZ0002,P,5,1,2,16,11/08/2022 15:08,11/08/2022 15:08,March,9
26174,01-Mar-17,84351,PZ0002,P,10,1,2,16,11/08/2022 15:08,11/08/2022 15:08,March,9
26406,01-Apr-17,84586,PZ0002,P,8,1,2,16,11/08/2022 15:08,11/08/2022 15:08,April,13
26454,01-Apr-17,84588,PZ0002,P,6,2,2,16,11/08/2022 15:08,11/08/2022 15:08,April,13
